segmentation_method,image_id,region,pixel_count,R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,Lab_L_mean,Lab_L_std,Lab_a_mean,Lab_a_std,Lab_b_mean,Lab_b_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,Lab_L_hist_0,Lab_L_hist_1,Lab_L_hist_2,Lab_L_hist_3,Lab_L_hist_4,Lab_L_hist_5,Lab_L_hist_6,Lab_L_hist_7,Lab_a_hist_0,Lab_a_hist_1,Lab_a_hist_2,Lab_a_hist_3,Lab_a_hist_4,Lab_a_hist_5,Lab_a_hist_6,Lab_a_hist_7,Lab_b_hist_0,Lab_b_hist_1,Lab_b_hist_2,Lab_b_hist_3,Lab_b_hist_4,Lab_b_hist_5,Lab_b_hist_6,Lab_b_hist_7
tip_middle_root_1_3_1,1,舌尖,67702,135.30990600585938,12.881778717041016,100.67700958251953,12.509035110473633,123.54997253417969,11.465831756591797,158.5269012451172,6.909551620483398,65.91128540039062,16.86741065979004,135.8318634033203,12.204968452453613,119.47998809814453,11.83082389831543,145.94297790527344,4.266149997711182,120.71969604492188,2.2789554595947266,0.0,0.0,0.0011964196035567634,0.23033292960326135,0.7672003781276772,0.001270272665504712,0.0,0.0,0.0,0.000989631030102508,0.3389412425039142,0.6491093320729078,0.010959794393075538,0.0,0.0,0.0,0.0,0.0,0.010575758470946205,0.6086821659626008,0.380742075566453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010191722548816874,0.3463560899234882,0.6526247378216301,0.0058639331186671,0.47587958996780005,0.4662786919145668,0.051977784998966055,0.0,0.0,0.0,0.0,0.0,0.0,0.0010487134796608667,0.21794038580839561,0.7797406280464388,0.001270272665504712,0.0,0.0,0.0,0.0,0.02880269415969986,0.7018108770789637,0.26938642876133645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967652358866799,0.003234764113320138,0.0,0.0,0.0
tip_middle_root_1_3_1,1,舌中,219421,137.1775665283203,9.800537109375,118.7803726196289,13.087163925170898,136.2224578857422,11.79044246673584,150.77825927734375,6.398741722106934,36.699310302734375,10.630040168762207,138.41624450683594,10.233467102050781,132.9811553955078,12.109652519226074,138.45278930664062,2.801547050476074,121.19345092773438,1.7516722679138184,0.0,0.0,0.0005013193814630322,0.15311661144557723,0.8456346475496875,0.0007474216232721572,0.0,0.0,0.0,0.00033269377133455776,0.04224299406164406,0.695275292702157,0.2621262322202524,2.278724461195601e-05,0.0,0.0,0.0,0.0,0.005414249319800749,0.20092880809038333,0.789172412850183,0.004484529739632943,0.0,0.0,0.0,0.0,0.0,0.0,4.557448922391202e-06,0.009602544879478264,0.8650721672036861,0.12532073046791328,0.30421427301853515,0.6829747380606231,0.01266059310640276,0.00015039581443890968,0.0,0.0,0.0,0.0,0.0,0.0,0.000496761932540641,0.13686930603725259,0.8579397596401438,0.0046941723900629385,0.0,0.0,0.0,0.0,0.007706646127763523,0.2829993482848041,0.7066324554167559,0.002661550170676462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998815063280179,0.00011849367198217126,0.0,0.0,0.0
tip_middle_root_1_3_1,1,舌左邊,86910,130.68540954589844,16.22677230834961,108.74332427978516,17.126977920532227,127.43663787841797,16.71973991394043,153.93040466308594,5.32063102722168,44.611263275146484,10.831769943237305,131.27830505371094,15.883211135864258,123.7090072631836,17.06829261779785,140.18601989746094,2.3069076538085938,120.94554138183594,1.6994494199752808,0.0,6.903693476009665e-05,0.015544816476815096,0.3669773328730871,0.6112530203658958,0.006155793349441952,0.0,0.0,1.1506155793349443e-05,0.002577378897710275,0.2205269819353354,0.6183293061788057,0.1585548268323553,0.0,0.0,0.0,0.0,0.00010355540214014498,0.044275687492808656,0.4350937751697158,0.5164653089402831,0.004061672995052353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.204924634679554e-05,0.7870670808882753,0.21284086986537798,0.1092394431020596,0.8400989529398228,0.05032792544011046,0.00033367851800713384,0.0,0.0,0.0,0.0,0.0,6.903693476009665e-05,0.014716373259693936,0.35861235761132204,0.6186399723852261,0.007962259808997814,0.0,0.0,0.0,0.00010355540214014498,0.06315728914969508,0.5026809342998504,0.43334483948912667,0.0007133816591876654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999735358416753,0.0002646415832470372,0.0,0.0,0.0
tip_middle_root_1_3_1,1,舌右邊,52895,122.80967712402344,13.44153881072998,101.92277526855469,15.91275405883789,121.62367248535156,15.273329734802246,151.17999267578125,5.26556396484375,46.32400131225586,12.452402114868164,123.92753601074219,13.726282119750977,116.61402893066406,15.6066255569458,140.13294982910156,2.3940532207489014,120.1907730102539,1.4492053985595703,0.0,0.0,0.01816806881557803,0.5824558086775687,0.3993761225068532,0.0,0.0,0.0,0.0,0.01077606579071746,0.3062482276207581,0.6483599584081671,0.034615748180357314,0.0,0.0,0.0,0.0,0.00013233765006144248,0.06078079213536251,0.5504300973626997,0.3886567728518764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000548255978825976,0.8952831080442386,0.10416863597693544,0.04949428112297949,0.8476982701578599,0.10010397958219114,0.002703469136969468,0.0,0.0,0.0,0.0,0.0,0.0,0.017241705265147934,0.5516022308346724,0.4311560639001796,0.0,0.0,0.0,0.0,0.00020795916438226674,0.11447206730314774,0.6132715757633047,0.27204839776916534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tip_middle_root_1_3_1,1,舌根,132549,114.26851654052734,21.675615310668945,99.45905303955078,23.181947708129883,110.45571899414062,22.809337615966797,155.88870239257812,14.338871002197266,35.50115966796875,15.328049659729004,114.61434936523438,21.8685359954834,111.52888488769531,23.747760772705078,136.08090209960938,3.019757032394409,124.01872253417969,1.9264273643493652,3.0177519257029477e-05,0.018913760194343224,0.17400357603603195,0.5022972636534414,0.3039479739568009,0.0008072486401255385,0.0,0.0,0.0011618344913956347,0.07211672664448619,0.34936514043863026,0.4554315762472746,0.12192472217821335,0.0,0.0,0.0,6.789941832831632e-05,0.030426483790899968,0.21982059464801695,0.4956883869361519,0.253649593735147,0.00034704147145583897,0.0,0.0,0.005944971293634807,0.0,0.0,0.0,7.544379814257369e-06,0.012878256342937329,0.502991346596353,0.4781778813872606,0.44821914914484456,0.5000716716082354,0.049936249990569524,0.0017729292563504818,0.0,0.0,0.0,0.0,3.0177519257029477e-05,0.01880813887694362,0.17267576518872266,0.49731042859621727,0.31027016424114856,0.0009053255777108842,0.0,0.0,0.00044511840904118476,0.03499837795833993,0.20708568152155052,0.47308542501263684,0.2839855449682759,0.00039985213015564057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451372699907205,0.05486273000927959,0.0,0.0,0.0
tip_middle_root_1_3_1,10,舌尖,108549,131.71617126464844,10.945695877075195,85.67415618896484,12.983203887939453,103.65390014648438,12.703193664550781,167.67251586914062,6.4662580490112305,89.3507080078125,19.34212875366211,131.71636962890625,10.94597053527832,107.19681549072266,11.727314949035645,149.87144470214844,4.540338516235352,125.74285888671875,2.2557361125946045,0.0,0.0,0.0002303107352439912,0.3206478180360943,0.6789836847875154,0.00013818644114639472,0.0,0.0,0.0,0.044053837437470635,0.7227058747662346,0.23237431943177736,0.0008659683645174069,0.0,0.0,0.0,0.0,6.448700586831753e-05,0.2508820901159845,0.7248800081069379,0.024173414771209316,0.0,0.0,0.0,0.0012344655409077929,0.0,0.0,0.0,0.0,0.0,0.002275470064210633,0.9964900643948815,5.527457645855788e-05,0.09369040709725562,0.5345235792130743,0.34937217293572487,0.022349353748076905,9.212429409759648e-06,0.0,0.0,0.0,0.0,0.0002303107352439912,0.3206478180360943,0.6789836847875154,0.00013818644114639472,0.0,0.0,0.0,0.0,0.1591723553418272,0.8068522049949792,0.03397543966319358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890187841435665,0.0109812158564335,0.0,0.0,0.0,0.0,0.0,0.7920017687864467,0.20799823121355332,0.0,0.0,0.0
tip_middle_root_1_3_1,10,舌中,428972,136.7095947265625,8.660123825073242,110.40067291259766,12.769171714782715,125.42936706542969,12.101091384887695,162.48251342773438,4.22424840927124,49.718666076660156,13.15461540222168,136.71218872070312,8.662939071655273,126.30172729492188,11.712313652038574,141.10023498535156,2.620086908340454,123.75199890136719,1.4664393663406372,0.0,0.0,0.0003496731721417715,0.12670290834833042,0.8729124511623136,3.496731721417715e-05,0.0,0.0,0.0,0.005214792573874285,0.10703029568363437,0.829932955997128,0.057821955745363335,0.0,0.0,0.0,0.0,8.392156131402515e-05,0.02576158816892478,0.4754296317708382,0.4987201961899611,4.662308961890287e-06,0.0,0.0,0.0001561873502233246,0.0,0.0,0.0,0.0,0.0,0.10560829145025782,0.8942355211995189,0.03756655446043099,0.8338889251512919,0.12004746230523204,0.008350195350745503,0.00014686273229954402,0.0,0.0,0.0,0.0,0.0,0.0003496731721417715,0.12669824603936855,0.8729124511623136,3.9629626176067435e-05,0.0,0.0,0.0,2.3311544809451434e-06,0.020425575562041345,0.4575123784302938,0.5220597148531839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985551504527102,0.014448495472897997,0.0,0.0,0.0
tip_middle_root_1_3_1,10,舌左邊,163154,133.7675018310547,9.70097541809082,97.4966812133789,20.29931640625,115.02175903320312,19.388269424438477,164.1641387939453,4.801016330718994,70.79898071289062,27.84069061279297,133.77713012695312,9.72077751159668,116.27125549316406,17.25425148010254,145.75033569335938,5.4525861740112305,124.24251556396484,2.2593607902526855,0.0,0.0,0.0,0.26060041433247116,0.7377569658114419,0.0016303614989519105,1.225835713497677e-05,0.0,0.0,0.06124275224634394,0.34628633070595877,0.5607095137109724,0.03168785319391495,7.355014280986063e-05,0.0,0.0,0.0,0.0009745393922306533,0.19712051190899396,0.48912070804270813,0.31183421797810656,0.0009316351422582346,1.8387535702465157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199235078514777,0.8880076492148522,0.0177317135957439,0.48562094708067227,0.265945058043321,0.2111869767213798,0.019080132880591343,0.00043517167829167536,0.0,0.0,0.0,0.0,0.0,0.26060041433247116,0.7375301862044449,0.0018510119273814924,1.8387535702465157e-05,0.0,0.0,0.0,0.16393713914461183,0.5252460865194847,0.31027127744339705,0.0005454968925064663,0.0,0.0,0.0,0.0,0.0,0.0,0.99736445321598,0.0026355467840200055,0.0,0.0,0.0,0.0,0.0,0.9135847113769813,0.08641528862301874,0.0,0.0,0.0
tip_middle_root_1_3_1,10,舌右邊,130946,130.9552764892578,11.006803512573242,88.1109619140625,19.663557052612305,103.24683380126953,21.190000534057617,167.40663146972656,11.780834197998047,84.93119049072266,27.90859603881836,130.95584106445312,11.007746696472168,108.4958724975586,17.065948486328125,148.19921875,5.238046646118164,126.88703918457031,3.7005696296691895,0.0,0.0,0.002932506529409069,0.33586363844638245,0.6598826997388236,0.001321155285384815,0.0,0.0,0.00043529393795915876,0.11596383241947063,0.5016495349227926,0.37124463519313305,0.010706703526644571,0.0,0.0,0.0,0.0004276572022054893,0.022161807157148748,0.34369892932964735,0.48963694958227055,0.14389137507063982,0.00018328165808806682,0.0,0.0,0.004062743420952148,0.0,0.0,0.0,0.0,0.0,0.035839200891970735,0.9600980556870771,0.0017640859590976434,0.3009102989018374,0.2844149496739114,0.3607517602675912,0.05170070105234219,0.0004582041452201671,0.0,0.0,0.0,0.0,0.002932506529409069,0.33586363844638245,0.6598826997388236,0.001321155285384815,0.0,0.0,0.0,0.0022528370473324883,0.24410062163029034,0.6007590915339147,0.15285690284544773,3.054694301467781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9977853466314358,0.002214653368564141,0.0,0.0,0.0,0.0,0.0,0.6236769355306767,0.37632306446932323,0.0,0.0,0.0
tip_middle_root_1_3_1,10,舌根,217187,89.42506408691406,29.699270248413086,64.01311492919922,25.78615379333496,76.24493408203125,28.75973129272461,165.2753448486328,3.9306437969207764,77.2694091796875,22.487995147705078,89.42607879638672,29.700414657592773,76.3694076538086,30.069974899291992,141.187744140625,4.012028217315674,125.14505767822266,2.0576751232147217,0.04479549880978143,0.18103293475208002,0.2612679396096451,0.46870208622063014,0.044196936280716616,4.604327146652424e-06,0.0,0.0,0.14710825233554495,0.31055726171455933,0.43333164508004623,0.10895679759838296,4.604327146652424e-05,0.0,0.0,0.0,0.09529575895426522,0.22292310313232375,0.37395424219681656,0.30226026419629165,0.005566631520302781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018735007159728714,0.9812649928402712,0.0012431683295961544,0.32066836412860805,0.4482312477266135,0.21374207480189883,0.01611054068613683,4.604327146652424e-06,0.0,0.0,0.04479549880978143,0.18103293475208002,0.2612679396096451,0.46863762564057704,0.04426139686076975,4.604327146652424e-06,0.0,0.0,0.10600081957023211,0.21505430803869477,0.35793118372646615,0.31460906960361346,0.006404619060993521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999493524013868,5.0647598613176665e-05,0.0,0.0,0.0,0.0,0.0,0.8723634471676481,0.12763655283235184,0.0,0.0,0.0
