segmentation_method,image_id,region,original_image,region_file,pixel_count,tip_ratio,middle_ratio,root_ratio,left_ratio,center_ratio,right_ratio
tip_middle_root_1_3_1,1,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/1.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/1.png,132549,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,1,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/1.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/1.png,67702,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,1,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/1.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/1.png,86910,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,1,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/1.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/1.png,219421,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,1,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/1.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/1.png,52895,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,10,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/10.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/10.png,217187,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,10,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/10.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/10.png,108549,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,10,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/10.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/10.png,163154,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,10,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/10.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/10.png,428972,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,10,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/10.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/10.png,130946,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,100,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/100.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/100.png,139454,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,100,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/100.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/100.png,106594,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,100,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/100.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/100.png,113554,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,100,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/100.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/100.png,288544,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,100,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/100.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/100.png,126690,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,11,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/11.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/11.png,184719,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,11,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/11.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/11.png,85645,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,11,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/11.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/11.png,111627,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,11,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/11.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/11.png,357845,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,11,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/11.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/11.png,135100,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,12,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/12.png,167446,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,12,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/12.png,115674,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,12,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/12.png,141041,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,12,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/12.png,376956,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,12,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/12.png,118570,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,13,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/13.png,150693,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,13,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/13.png,145598,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,13,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/13.png,157938,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,13,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/13.png,347964,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,13,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/13.png,152731,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,14,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/14.png,181867,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,14,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/14.png,87429,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,14,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/14.png,88911,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,14,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/14.png,353856,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,14,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/14.png,102178,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,15,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/15.png,185624,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,15,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/15.png,91985,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,15,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/15.png,104495,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,15,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/15.png,314368,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,15,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/15.png,130342,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,16,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/16.png,240630,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,16,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/16.png,173519,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,16,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/16.png,225376,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,16,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/16.png,501183,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,16,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/16.png,207975,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,17,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/17.png,130141,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,17,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌尖/17.png,123238,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,17,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌左邊/17.png,150574,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,17,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌中/17.png,326314,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,17,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌右邊/17.png,136065,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
tip_middle_root_1_3_1,18,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_3_1/regions/舌根/18.png,212528,0.2,0.6000000000000001,0.2,0.25,0.5,0.25
